perc_bin,0.4,0.6,0.8,0.9,1.0
0.4,1.0,0.5862068965517241,,,
0.3,0.625,0.6842105263157895,0.6578947368421053,,
0.2,0.5,0.7692307692307693,0.631578947368421,0.4714285714285714,
0.0,0.6538461538461539,0.5692307692307692,0.5112781954887218,0.48727272727272725,0.14385964912280702
