perc_bin,0.4,0.6,0.8,0.9,1.0
0.4,0.75,0.9310344827586207,,,
0.3,0.9375,0.8947368421052632,0.7894736842105263,,
0.2,0.8636363636363636,0.7692307692307693,0.8289473684210527,0.8428571428571429,
0.0,0.8076923076923077,0.5846153846153846,0.5789473684210527,0.5927272727272728,0.18893387314439947
